Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,Unnamed: 68
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985742836447.476,957406797905.597,1016696527904.27,998575587092.448,925302955135.081,922190800146.806,834356408944.46,923817586373.639,950432338921.897,980301520759.239,947639106110.632,821600621769.225,894544257579.766,909540184630.042,1022700571400.73,1258197590827.01,1628013567626.74,2039292026212.71,2466363795862.12,3172404499923.27,3926836234821.61,3113738044750.08,3657869416963.52,4450219264234.29,4646863189589.23,4915748484819.64,4644397266377.62,3627947465522.13,3486198200219.98,3909728235465.93,4077637180273.38,4159709661061.93,3900798423599.77,4623633114358.75,5220065561112.42,5466276097557.08,
Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,231719774992.047,255834060621.47,289097626779.498,346940936294.689,333725379317.137,323228048625.082,342532323683.724,273360968932.817,306497135631.632,324891746056.126,344755415289.88,419693866241.018,382648784206.473,390254644017.597,334433492950.211,389028550190.813,495996118252.84,639128690749.53,796047189589.775,925984007321.038,1165481350733.46,1395064178011.71,1163141205236.09,1377629393492.27,1566799086233.4,1652506728905.02,1802285899175.5,1729714204725.05,1507646946545.93,1447395306947.53,1485108260761.97,1459981302399.66,1488770219744.96,1428327223229.53,1659440839146.7,1803038234535.2,2098349713814.25,
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,285073053085.955,316870410350.502,350221814291.119,384821620915.057,426857747595.769,467082505496.478,505703862438.402,538499760817.859,577998463968.485,645042628143.752,729230210211.277,824288432698.773,994401350599.746,1286732424384.32,1456741990415.93,1696431872318.0,1777203100260.28,2012781495101.97,2451545641660.2,2962558958496.72,3314876480855.17,2893850859545.11,2792072843193.84,2714737320293.1,2615737658425.74,2690005731428.46,3755825284547.25,4642293245437.36,5096307310101.02,5205659077752.17,6509870874516.41,6733632573117.18,7392186357757.62,6751222891775.62,7155503335744.4,8296091250458.22,8431591142243.4,7733843716226.58,7969880727935.98,7925844560641.68,7276390686987.55,7393611976746.92,8083519738170.34,9932134719712.14,11418900282600.5,11910069053861.6,12712635655986.7,14727520908988.9,16295391110313.4,14762842568792.8,14556122142376.7,15765158666571.2,14641634844097.4,15294853937310.5,15651372745918.6,13553897260141.0,13888833465037.9,14765880176508.2,15981445869808.9,15694050310523.1,15381418584246.1,17315127119106.5,16761496590765.2,18349388450765.6,
Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,30738244854.8701,32690862791.4598,35607386321.412,38028727377.0835,38274770246.3066,40813674761.9981,43238591720.6296,44174621789.5396,48568838756.4891,53610325877.9717,65401455198.1285,66561388561.5775,77479654097.0698,95510532409.236,146900682075.838,161513557226.356,195304501831.505,213278349713.398,231356882179.08,297569999135.35,382755054625.331,512808130778.471,487187691901.753,421776651429.212,382295044281.808,389797449491.568,357218736728.349,359768873805.459,389154194377.425,382426616750.55,550431826024.048,386525300417.994,345171861552.748,351215280928.572,353240292006.154,431762560996.372,466440871846.86,522326775784.846,536100031620.824,400171162201.28,468035986782.24,458017480633.769,446928936249.041,470617921462.847,596965322028.115,755160909781.589,945955284127.61,1159333496786.87,1481946186150.49,1342728724357.15,1593981100293.48,1664321553843.86,1861813804786.77,1935544489353.46,2053788945066.26,1617323277101.47,1490633651211.68,1549712150984.09,1735183810120.25,1842154935322.18,1690930063237.89,1796274437015.52,1950006457159.66,1906801170087.86,
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,44212081.3502297,46695006.9579374,41160065.8561054,45168072.2689156,52296083.6737339,55728663.222684,59160569.4804413,75187749.0961317,95796021.6888272,115179719.077633,112190829.470457,138093099.09774,171833086.019624,207112627.726094,241083090.303623,218767743.459101,216050552.301584,213448584.936945,177340880.086204,225726358.890914,185646986.824927,220626484.224811,266672211.934161,284120329.401023,317083695.477797,690311080.515018,714254256.122189,755040974.087322,746493951.900959,785999864.840299,848239446.21576,803633342.473706,840285264.631545,814724032.065735,782913871.80966,687410645.063943,578235309.327198,487038685.045496,961900651.423441,1027701067.55688,1054112487.74083,1279703047.0221,1561766955.73024,1450142508.57808,1543294926.87301,1409693596.93594,1415004738.26621,1375609453.43746,1229461721.40861,1378176608.93204,1484578885.97132,1504909462.69521,1670671327.81651,1813609692.49994,1812170891.19069,2014158842.65394,2175099789.97829,2339904156.79214,
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,19354196920.0215,20466946573.6776,21702560908.2065,23202556343.3746,25329361322.7954,27407155530.4901,29546591559.5823,30437412379.5173,32454194328.7914,34788569876.6261,33482337771.5921,35707193075.5912,39808037888.0256,48392033697.7889,56393309396.5793,64331879474.8874,70328556359.0086,80079419060.1689,93710679429.077,106004660870.75,118158955500.902,120573695619.681,121466070068.647,123124522167.943,129205222177.453,137540014545.078,124423789697.546,132904929286.287,140121552753.85,144827895670.963,167698097617.125,182522872477.575,137478391074.758,142227536704.237,121486215558.282,141409774172.687,154144082762.936,161383997622.499,166850582010.555,167809406850.794,181381059271.133,174623068211.625,189453215972.277,214945631968.986,247743498935.084,283838004106.178,332982475731.497,397470489216.475,472367096833.115,468776321860.39,509061582442.261,564065134052.837,583888328733.146,655856029913.909,694344337474.543,667302120360.803,674512464051.689,724757996634.928,774607047567.848,803355942387.056,811360288084.988,902263213997.82,981675388899.477,1130472157492.99,
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,1092681910636.61,1165571615004.35,1260544911051.24,1355913364088.1,1482006061458.11,1610880796545.39,1762770956963.86,1883245565212.18,2042819926658.1,2251670738554.68,2471430871017.0,2745745471453.57,3189501756772.02,3869203380449.92,4374887819976.59,4881968689614.13,5316705508568.39,6017649327457.81,7224423199614.2,8349033768623.11,9318973466251.5,9463529620224.12,9370788287370.25,9680375566671.55,10091350207473.4,10589659647967.2,12863823517433.6,14914230823362.9,16785555755731.4,17481687412866.6,19577046428304.5,20659797917552.1,22119166125282.9,22272082420753.6,23818722465725.5,26430046395918.6,26643709351548.7,26208151153812.5,26174130826663.1,27403905274743.5,28036716903140.2,27811072270318.1,29022750091985.2,32574954634084.8,36387608557612.2,38623901277744.2,40986059390577.0,45098647855102.4,48338201243505.7,44940316093124.7,47340327876456.0,51524951092552.4,51710003724530.8,52439877375602.6,53310162826089.1,49773105280474.1,50737236574099.6,53336788717601.6,56684556889445.8,57218295248360.4,55791128824226.2,62461025675219.6,64444446480056.6,67653743404264.1,
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,1320796651.69457,1383681651.13776,1612346412.26475,1935298266.45384,2206466461.26434,2435078534.03141,2489845016.64894,2692474989.12571,2716964388.42418,3189740055.13982,3800766535.62088,4476001946.01486,5710090213.15035,8030117555.62033,9388695366.84578,10048089558.0636,12876366008.8077,15719433719.4337,18315136409.1427,22526184533.17,28861857810.6515,31055226088.6943,32291215843.6433,29907227184.179,33511383985.6741,35699772165.7093,41075396884.8952,50622896162.6006,59707404560.5944,68790219177.9733,76928784620.8158,88959997899.9293,104272507639.282,120354212475.0,135811771026.33,144652295363.667,159718183550.734,177353174849.714,168885443660.072,165768095391.557,171668891194.349,169404327616.605,166348866131.028,161385558801.811,169099768875.193,181569311742.213,193535442896.365,211596944503.8,219278749139.734,214047795659.045,228638668727.291,248513617677.287,262628865879.697,275696879834.966,291459995978.893,309385622601.348,320860317562.562,341273289534.466,361731070995.726,363074545072.389,344943149590.058,368954169748.818,358696261481.16,382054574298.529,
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,326647514998.481,322098726641.683,327041835204.808,361188678549.815,409917161582.388,449606624512.909,455110460848.841,474061106039.631,500737527389.403,557158810956.071,606864433924.854,658436487864.558,741446464309.962,935257264659.15,1166117926870.05,1283182211382.14,1384184182987.91,1572414965445.11,1688541859448.72,2054980853162.8,2495337530229.91,2679716239809.97,2598534706334.65,2671753233490.07,2773573376450.62,2856094151218.43,2906164344615.23,2962762817058.33,3156451762787.78,3174083997481.79,3560303900038.58,3448774162440.42,3624577197344.42,3934211426064.52,4339185750582.64,4916948102663.38,5368909819962.31,5694529340364.16,5541398163455.25,5397562849862.58,5873248460100.09,5954917913637.39,6043651266693.34,6788178855352.03,8085419494002.9,9657998889452.8,11453342785003.8,14221824723610.0,17060926940839.9,16541826277696.3,20111983284711.5,23807285173177.4,25304734948065.9,26693510662628.9,27592783808400.6,25838353087075.7,26027770587219.1,28745223958869.0,30579316565085.1,31246593993598.4,30103859045527.8,35740404315658.1,37733201523901.4,38733043068564.9,
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,369468196078.483,369197803239.249,377767061032.329,413669388135.158,465199740731.881,510173811321.21,521460612081.275,542785781834.844,573059713397.685,637528711300.968,698056722723.844,747346980067.862,834442609498.445,1038598297107.6,1305873068194.09,1454096413943.23,1562102647645.78,1759459705916.44,1904189629796.48,2302082724432.51,2791782941444.56,3154989805210.84,3046965333072.2,3040184802522.88,3114447962164.79,3210382959422.72,3213192269731.73,3281409649813.81,3493680607335.67,3516679380808.7,3938241140458.37,3855769843542.67,3988433395055.73,4316120552669.18,4734478573420.38,5396987083280.38,5921564677285.12,6273240704996.34,6143311465263.65,5848508466521.36,6390526414219.35,6465885572313.4,6593953285638.37,7408766752494.04,8811152019657.5,10499926993564.5,12458305114561.1,15401421654907.7,18465834149693.5,17913122960002.2,21693456395830.3,25594615218755.3,27188545719649.6,28743704005346.5,29800896836060.0,27987288576613.1,28169507573194.1,30960119365364.0,32964096579686.0,33722356189565.9,32528587315534.1,38378968351134.2,40566997900554.3,41559721641424.8,
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,12304340519.4379,13173849239.2351,14087733811.1743,14916251701.1268,16283554669.8807,17681807373.1433,19234910584.0506,19334017378.7799,20403706829.5515,23354029734.1251,32052680442.7769,29815391063.6357,33470488972.2016,35789060006.8562,51518189062.4389,59243366175.902,71358695957.4885,75267548837.9208,81846895071.4822,100444794858.799,128870008364.998,247323986825.622,226070570770.672,171776289431.187,147488279551.964,148005975332.569,133626158570.525,136898130940.92,144303058843.682,141950721937.232,147829716954.316,158966792466.512,153779820642.054,163763454842.526,182058585829.458,255612158933.527,309556012790.457,325059724110.234,340153751445.017,183774429526.024,226799197386.943,226318400272.65,248462838455.275,280423881008.659,340143118674.081,402541987923.416,498778333888.959,578188309214.908,677188107675.71,631412536974.89,741312007016.759,847544916121.797,941695867218.565,1023665425289.17,1110564323061.43,1054056007822.38,984095717018.772,967437544352.281,1056914447272.39,1077750148722.68,1009467966729.65,1104603036389.8,1183656384165.71,1044015231915.96,
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,29673639827.084,31781533969.1433,33656896744.694,35196758489.0489,37395760695.8022,41186080422.7936,44063162107.07,46462725702.5378,48881625216.9028,53502048769.1425,53045318411.5332,55677119033.4361,57505930241.7801,69391280182.1838,86863214691.3634,105464227616.349,100668175789.604,109704597324.378,127591069020.592,143005783535.956,163265145364.364,170754419012.082,171592411137.813,174451138973.801,182330874019.798,194539320065.935,174407396608.255,181510608388.107,193390531239.409,201851599985.294,232816355943.804,252129992740.657,211672027107.279,219777744615.82,213964030903.19,224492421427.761,243038325367.763,253429945077.8,262082551568.095,268212792940.095,291557552376.776,285482351627.007,303011338636.681,341509684072.074,386660282055.165,440100803249.348,506608850466.335,601253783985.4,727719101177.906,739884145330.958,840161104102.099,939785129456.04,942114904365.161,1026527917428.51,1097548704598.03,1093640032209.07,1156608800300.87,1247733925328.46,1327890357838.68,1397670771530.98,1414559582470.64,1535389926749.6,1651361994353.62,1786070910237.13,
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,41098321652.6435,44012577180.4322,46765307423.1174,49114642121.7516,52679532945.2285,57731457660.4907,62126772802.8383,64429850042.3168,67855625543.4273,75426324755.1024,84861825817.9256,84960443693.5473,90623495176.7463,104416522876.937,137918904112.608,163903050188.544,172256247640.562,185053978781.284,209143768718.977,243716595033.0,293400954626.977,426223819976.085,404486564860.624,349645458108.889,331449107693.957,343779195534.561,309190328533.65,319495458117.795,338669681386.657,343828929532.569,378856660652.674,409092280613.031,364758759974.769,382908861851.471,395889357665.376,481341765046.558,554633517949.802,580664386042.97,604570449948.667,450872755018.962,517721477276.152,511239299618.944,550995965118.905,621400206928.45,726522702342.759,842542900340.948,1005777469306.55,1179708743319.34,1404907208853.62,1371296682305.85,1581473111118.86,1787330045577.84,1883810771583.73,2050193342717.68,2208113027659.46,2147696040031.45,2140704517319.64,2215171469680.75,2384804805111.07,2475420920253.66,2424027549200.29,2639992963139.39,2835003428054.01,2828041013610.35,
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,4199134389.9037,4426949094.8403,4693566416.48346,4928628018.38759,5379845647.70139,6197319929.04038,6789938671.75094,7555383690.16,8623172959.89803,9743089607.49587,10976245153.5894,13731802833.0363,17153463263.1086,27081698249.5083,46209092072.1383,51776222349.8869,68055295080.7538,80600122701.9632,77994316621.4814,90391877325.9285,94362275580.0229,100499312749.923,125948756439.485,156365156618.241,162276728619.519,180183629599.684,209094561833.48,134009995923.169,123057861333.908,120496362916.271,124813263926.225,,,63743623231.2312,71841461172.2365,96419225744.9927,120403931883.348,113919163421.479,110276913362.445,113848450088.686,109591707801.431,126878750295.583,128626917504.398,153544751396.211,190043433963.866,226452138295.726,266298911663.707,349881601462.439,412336172443.795,416397025729.898,486807616876.696,626133112195.926,644035512181.483,492775566425.881,460382791480.428,408212917874.964,457954614593.746,486630147094.486,329691934142.938,283649531542.741,239735486745.385,359096907772.273,413394567603.552,401504514718.718,
"Korea, Dem. People's Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,3958811881.18812,2417628736.52655,2814615384.61538,3988461538.46154,3459019942.79079,3120861498.91442,3929055143.5021,4855892445.82682,6119394892.37109,7678698837.59346,9005144969.11666,9903571248.53268,10862211760.8252,13876472208.2678,19543973941.3681,21784297520.6612,29902479338.843,38446487603.3058,51972107438.0165,66946900826.4463,65398377597.5108,72933533011.7706,78358416171.4889,87760553261.9279,97510744119.1162,101296177099.377,116836246284.832,147948709376.434,199591287824.777,246928837311.406,283365844161.092,330647042837.334,355524903068.056,392665710525.411,463619823515.164,566581003128.204,610167053824.007,569755022973.035,383331833681.821,497514040642.262,576179387819.613,547656279894.587,627246933729.618,702714855193.904,793175561887.027,934901071332.984,1053216909887.56,1172614086539.86,1047339010225.25,943941876218.743,1143672241149.72,1253289537500.81,1278046536287.01,1370632955321.2,1484488526271.8,1466038936206.43,1499679823909.61,1623074183501.9,1725373496825.43,1651422932447.77,1644312831906.17,1818432106880.04,1673916511799.71,1712792854202.37,
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5181776768.71247,5015894692.97027,5343950556.07185,6341613609.97976,6163484244.63408,6735328609.6594,7074394734.88431,6295848422.71573,6682677289.98994,7180764703.35718,7878759714.82322,7899737577.47286,7717145217.81247,9413403724.01899,9354903061.8898,10438351483.1677,
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2675000000.0,2569444444.44444,2316562500.0,2028295454.54545,1681006993.00699,1661018518.51852,1827570586.16784,1767864035.71943,1645963749.83146,1249061487.01457,1369688498.06778,1525116370.27939,1605643104.73021,1919008090.49641,2211534585.0034,2460246766.41401,2834168889.42019,3802570552.56105,5139958909.17936,4690061380.60253,4794361863.01353,6197765984.28468,6605142884.36215,7335033800.59056,7468102412.68237,6678177511.66313,6813095379.1187,7702938379.42036,8271106235.41552,9371275264.36735,8270468614.24051,9249133946.26531,12134931017.9465,13987627908.8381,
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,1757142855.91837,2366666615.55556,1776842097.16343,1087273103.69639,598961269.297879,714046821.093797,865559879.400406,1028087972.31085,1127806944.61513,1327748689.88094,1543606345.11684,1763536304.53964,1873671550.34636,1747011857.33107,1280177838.71905,1454430642.44959,1731198022.46763,1768619058.34647,1758176653.07746,2023324407.28414,2366398119.86321,2735558734.7379,3455030060.9785,4223152739.04052,5446433157.40114,5836137329.63305,7131771014.70456,8750104617.17303,10192846339.4029,11983252626.5452,13279245886.3854,14426380125.6488,15912501722.6143,17071155481.4994,18141641089.7963,18740561512.5555,18981805250.2424,18827148530.9347,15468785203.7532,15843155731.2552,
Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,236359697329.267,215773982350.569,215218301251.246,228482029485.839,263093007398.164,297806778465.671,322756407405.06,317115282370.303,316338717706.149,354454622911.117,402926758998.374,443431301620.631,504217949362.975,633970164011.254,733418812229.906,788838956828.117,812873567659.887,946458120173.975,939558602435.45,1163005699434.63,1372119747166.96,1415544964401.37,1400418314722.29,1461396318226.13,1552335173187.26,1660675505162.1,1684896070685.47,1746603588097.06,1907970208476.78,1913194180510.28,1966143155409.28,1983419918605.25,2022186054608.04,2105333938710.25,2442945412790.58,3018292160017.55,3329594709957.72,3486500370030.62,3361066467991.76,3106274396328.62,3410313487927.4,3525091029820.11,3736796107267.68,4257947205698.71,5117293242644.11,6172905218377.23,7448573743924.26,9382447414660.31,11663554908011.7,11269360521229.5,13564267760890.2,16530365963615.5,17680657970635.3,19042359863611.2,19776331354297.4,18550881244486.0,18593573738109.3,20631078375844.2,22623622462864.8,23050208314364.0,22531183291578.3,26872794398412.0,28062557325965.1,28341396914858.3,
Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007476718921.57,1102119409745.38,1189975815419.27,1298654841940.84,1536673815797.37,1794992207468.05,1941685792038.18,2101023530809.94,2303337106936.65,2331650072097.75,2107238195958.91,2326171956618.83,2281659001901.31,2051651216847.52,2090649676533.06,2404140329731.79,2901840928620.71,3395773013103.38,3997430459125.19,4642685980825.89,4355865396934.77,5395521584867.2,6137298312571.18,6209024743500.11,6362333301077.53,6483202078515.13,5418289197382.29,5283310849435.27,5866482345855.61,5742638741431.28,5659965575492.01,4804924789054.88,5578001135446.18,6341680448313.76,7094329636592.51,
Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876402463262.686,957593725702.958,1031036432080.74,1119017965058.76,1348397983096.44,1592910332496.89,1697838269009.46,1853063931965.1,2021893648691.25,2038842311934.93,1810327579938.7,2001496152611.12,1951435655114.42,1757081641119.62,1793945251035.72,2043684160277.32,2470502060472.19,2881093926514.89,3401597415158.73,3931407891415.48,3643244830292.97,4556436688834.76,5320445093655.74,5297857656983.35,5436631031505.86,5457289044548.77,4634564315170.45,4496975505130.54,5012883307321.98,4870399271215.6,4804547155275.13,4046822646872.37,4690738841614.13,5389510951677.69,6050580948759.95,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944566530515.018,1034598506513.31,1124702232048.29,1232756088301.55,1467156610889.9,1715278789092.88,1856211576641.38,2017401470167.41,2212848167141.82,2234145456857.45,2003326360339.1,2214793108979.01,2161567505918.14,1927469572333.21,1960572727991.55,2264753929049.28,2751720692302.0,3234376593372.23,3826508335402.83,4465251653168.29,4176119188574.45,5210710546171.91,5940252657561.23,6005862490255.01,6154592516614.85,6270841236825.2,5194835549016.91,5053700630074.01,5631949735822.71,5506072829643.66,5413987316641.17,4561296585538.66,5310337203631.62,6045250902748.99,6772781697090.74,
Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,25396340997.1279,27210618722.562,28791232467.255,30202790676.2063,31642936960.5879,34376613040.4834,37271686786.003,39756391346.564,41993452462.1455,45398307340.834,43924106346.4833,45503456420.0308,46497667763.416,56115642779.6682,70169680467.1637,86232150421.1003,79141108671.1883,84799217600.3918,98673333687.5548,110482187765.816,124275806288.408,130944751635.415,131526119023.54,132942322285.834,139143974827.196,152679351682.868,129919742514.945,138575407039.536,151408311246.333,162003196598.624,188377840875.206,206285815475.599,162423362071.83,170645186609.528,167418947426.874,171656467729.814,179828980354.191,188878580088.153,191440642053.548,197386815443.761,224220841301.621,215386170078.767,235506872334.174,266569126690.004,306201111423.094,360878706648.537,417524553902.592,501270268255.774,614414977114.439,608426703148.311,687433128591.786,783931296546.498,819266433465.481,892428919239.911,959618110350.536,920864864683.309,936561647193.379,1025062467402.31,1090417461003.23,1150500716964.01,1162019936698.84,1266743958589.09,1424615962242.83,1504251159792.01,
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,281513384434.611,278866906709.625,283225160603.882,311642009337.683,354591643895.033,390786297425.945,397997512739.943,414951012881.872,438311723850.66,488148069271.331,534184239050.172,569852863503.058,639212140996.36,791712142946.577,995177860924.058,1126112347961.99,1204422071137.79,1350366408500.73,1462134389152.51,1758772782062.74,2120140554041.04,2395447207576.5,2328098940942.15,2332808607645.41,2404502554839.9,2481198229475.39,2482659495793.37,2538704908833.59,2700670440287.38,2796054379188.19,3194207232338.23,3099577605029.12,3275746556657.19,3621878198949.94,4056216007769.83,4627182611255.59,5138106425452.64,5453626933451.32,5426864974673.0,5223485813254.01,5680267093251.76,5687811932590.82,5796547790161.36,6487373546291.21,7609727994130.64,8985212394211.48,10575560319816.4,12982509324893.0,15416273265910.1,15446634909614.8,18779543105772.0,22115543075986.5,23512181553245.6,24940261486687.7,26101787332747.3,25326526306958.9,25586586836480.0,27933259327710.6,29703722066967.9,30424528245038.4,29491920680088.1,34734957850217.4,36438640513559.9,37425214512640.0,
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,77122651920.4901,82418257129.4208,81995485614.893,83287284892.7074,85877398913.047,83637573681.0212,87036099939.5854,92958586119.6511,98924794835.559,107335669383.768,134347494494.303,150993763705.441,103352914778.295,110352175466.11,103210150492.258,95755547189.2036,92529748881.5905,98821120247.7454,99814560375.6219,100732241436.726,123908609247.707,116417867734.747,128027966515.984,142978584361.763,167196877615.717,199723321087.33,232208542309.02,282893624749.081,340460080321.201,338898157425.069,372940632041.912,404514516429.277,381701640886.411,394195409295.525,422083905892.021,416120726145.318,383741508244.759,401921089084.377,418228093932.972,445278364305.202,439782467036.046,466420564539.205,530578689814.764,646797730009.09,
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,84616597001.7576,90186836256.72,92181987015.3837,102323690387.208,114986005597.943,123090762933.93,112246181466.766,119766383300.233,127098240318.223,140740972605.245,152459416906.019,158769875405.12,169451049612.972,199278079278.463,246307958711.116,269899256935.899,285187204916.143,320267597120.236,362652450928.986,421466175467.351,513382469665.041,639660890994.898,635625327940.031,601271756417.119,576353494488.967,615172490135.279,618320700863.666,672772469674.575,696573677133.526,683580725600.272,733709873217.556,702239992887.286,735562027814.644,747221959277.5,839697566445.051,997448004604.694,1135329336524.53,1192059711359.33,1217725094952.85,1122826692042.72,1185525202868.85,1197955232304.74,1264000378395.07,1433893499316.57,1649437905989.37,1900255691229.5,2225374816704.39,2723528151247.76,3012634293754.04,3141137667805.05,3780034647966.09,4217834186882.18,4456528170120.24,4712914034204.83,5090396351864.47,5083698600746.07,5297558624291.54,5693069209502.07,5979736767522.21,6278114868365.95,6081790240107.94,6894335373844.59,7341102945343.33,7384750127842.02,
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,1142497718.77916,1133013235.10045,1304361353.27024,1362072159.94515,1532105070.18581,1957724829.35921,2288761822.51257,2705665492.01675,3246481233.24397,3765249711.09098,4914365189.04984,5665606114.80317,6311207779.92441,7046147736.91671,7176892950.39164,7267570892.70211,6797792190.19681,6547670439.26,6774193548.3871,6860272608.45211,7371692774.43404,8246479565.94248,10643253553.184,12160056122.3757,14874098691.9082,18439981612.4086,21027018332.6663,21587786905.8499,28241798491.593,36845888757.1886,43189721376.9846,51536595089.2793,54902831793.5018,45048190598.3249,45070808688.9611,50383871120.8733,55190661339.7796,55082293844.1008,25343525935.8358,30969334705.0515,24464719190.0616,47061843715.8565,
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,19885925.9776471,21783157.5705882,25100928.16,34821467.3552941,46095174.9382353,46119184.1064706,46813192.5841177,47305559.6917647,53656834.28,60270778.3341177,64186644.2535294,76472529.4117647,80055705.882353,84110352.9411765,84676117.6470588,101931941.176471,112210000.0,116700000.0,124700000.0,135200000.0,147200000.0,166200000.0,178100000.0,198400000.0,202500000.0,221575300.0,218534700.0,206626300.0,218873100.0,220140500.0,233271800.0,240970900.0,242517200.0,245432900.0,240236000.0,250281900.0,253541900.0,256787200.0,263145100.0,280284600.0,296944100.0,311301600.0,327248700.0,317214400.0,319271200.0,316489900.0,325000000.0,359000000.0,392000000.0,394000000.0,372000000.0,390000000.0,430000000.0,460000000.0,
Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,33355527573.3824,35719093594.0682,38474318202.4033,44168901220.2319,49272971404.8343,55493554807.3991,63999373657.4921,78443642840.6224,107825541175.566,198498005682.44,216777972177.641,270073046985.57,313508260089.442,331514988248.819,434447515594.285,560256590116.579,573674761511.325,572709615901.092,581874653178.61,586005805091.197,597081174396.361,604167750053.776,560688646894.691,555522112035.57,572244999588.469,745103071421.59,549381622873.556,600384966653.676,610560135336.366,646604925436.204,713738122654.646,794179404667.905,832657219644.172,814471742080.96,885972638010.798,992555771865.102,987483973174.614,979351629694.585,1090479523920.4,1286313655244.43,1542092360435.57,1810948296494.28,2140272377688.62,2674260694118.66,2399657699929.62,2820272200083.83,3396706596374.72,3660136638354.7,3601732090293.31,3627618410020.68,3201010427587.39,3234258578074.41,3372000244857.37,3538057099135.22,3549945029851.94,3199081953495.53,3780277127064.96,4497116837259.17,4287684126920.01,
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,,16704026753.4456,17557120696.7805,19831954715.6961,22069291933.6612,24617799779.6132,26062551137.3702,28365755340.0301,32195841272.6742,36067940559.8656,40240513239.4403,46198167084.3525,55204613518.4962,73351600922.5306,113703556047.504,129606146584.857,160583386064.156,185575300986.77,197625824431.147,248161623014.462,301595206374.433,289458760549.642,324177162508.141,359841677153.761,374704780586.901,404949297954.234,436918472003.497,377069625965.624,359497678931.064,359505608254.445,500008055193.937,254373550217.138,277940621828.782,287670603066.901,304590448179.398,336976502406.652,377439700431.517,396737077681.085,406659451056.215,444857187154.882,470235593839.263,476450622805.496,459606900952.367,505492205617.961,599985781725.056,702009563713.175,822974526165.268,1010437030742.9,1252791257447.26,1213166741475.68,1403549209820.25,1643533882162.47,1770684776788.21,1630478469590.37,1611999713800.06,1446610375148.29,1481309318329.85,1480563802249.52,1405206066869.71,1416000165481.6,1308832802715.09,1517193141067.38,1740947356984.75,1629170225345.52,
